name,created_at,screen_name,text,category,party,region,display_text_width,is_retweet,favorite_count,retweet_count,location,followers_count,friends_count,listed_count,statuses_count
Richard Burr,2020-04-09T00:07:34Z,SenatorBurr,"This is exactly how the #PaycheckProtectionProgram is supposed to work.
 
Small businesses like @bittyandbeaus and their employees are part of the glue that hold our communities together. https://t.co/kcvKuEgjMc",neutral,republican,southeast,211,FALSE,49,12,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-04-08T21:00:12Z,SenatorBurr,"While families and friends may not be able to physically gather this year, faith will always be an important part of how we come together.  

Brooke and I wish everyone celebrating a Happy Passover. https://t.co/Qr8shtzJ79",neutral,republican,southeast,198,FALSE,43,10,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-04-07T14:12:14Z,SenatorBurr,"You can apply for a #PaycheckProtectionProgram loan for your small business at your local SBA-approved bank.
 
For more information and the latest guidance on approved lenders, visit https://t.co/xFnMrXzVxU. https://t.co/YRUa2tapyh",neutral,republican,southeast,207,FALSE,10,5,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-04-06T20:25:21Z,SenatorBurr,"The #PaycheckProtectionProgram is an inclusive program for more than just traditional small businesses. Non-profits, veterans groups, the self-employed, and independent contractors may all be eligible if they meet @SBAgov requirements. Check out more here: https://t.co/K2knJ7YVdP https://t.co/67bcUeJnhn",neutral,republican,southeast,280,FALSE,16,8,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-04-06T18:09:32Z,SenatorBurr,"REMINDER: Right now, small businesses can apply for new loans through the #PaycheckProtectionProgram.
 
These @SBAgov forgivable loans will help #smallbiz keep employees on payroll and provide vital cash-flow assistance as we combat #coronavirus. https://t.co/KvviU13oJA",neutral,republican,southeast,246,FALSE,61,24,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-04-06T14:25:15Z,SenatorBurr,"If you operate a small businesses or other eligible organization and are struggling under the current #COVID19 crisis, I strongly recommend learning more about the #PayrollProtectionProgram and other available options from @SBAgov. 3/3
 
https://t.co/sA7ayhSygQ",neutral,republican,southeast,261,FALSE,26,9,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-04-06T14:25:14Z,SenatorBurr,"Right now, small businesses can apply for loans that can be forgiven in full if the employer maintains a full payroll over eight weeks and uses the loan for payroll and other essential expenses like rent, mortgage, or utilities. 2/3",neutral,republican,southeast,232,FALSE,22,5,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-04-06T14:25:13Z,SenatorBurr,"America’s more than 30 million small businesses are the backbone of our economy, but right now they are facing unprecedented pressure and uncertainty. The #PaycheckProtectionProgram is a tool created to help small businesses stay afloat and keep their employees on payroll. 1/3",neutral,republican,southeast,277,FALSE,53,8,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-28T17:23:11Z,SenatorBurr,The passion and intention Tom brought to his work was always a reflection of the faith that sustained him. I hope that same faith provides comfort to the Coburn family during this difficult time. My family’s prayers are with them as we mourn this loss. 2/2,neutral,republican,southeast,256,FALSE,37,5,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-28T17:23:11Z,SenatorBurr,"Tom Coburn was among my closest and dearest friends and I will greatly miss him. Everyone who knew Tom knew he juggled many roles – physician, public servant, husband, and father – but was, above all, a devoted Christian. 1/2",praise,republican,southeast,225,FALSE,123,8,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-26T04:04:11Z,SenatorBurr,"Without wasting any additional time, the House should take up and pass this bill as quickly as possible, so Congress can deliver critical relief to anxious American families, workers, and businesses. 3/3",,republican,southeast,203,FALSE,18,3,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-26T04:04:10Z,SenatorBurr,"This bill will provide immediate liquidity to struggling businesses and families, help stabilize our nation’s key industries, and expand unemployment insurance.

Most importantly, it supports the brave health care workers and first responders fighting the #COVID19 outbreak. 2/3",,republican,southeast,278,FALSE,16,4,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-26T04:04:10Z,SenatorBurr,"Doctors, nurses, small businesses, &amp; families are facing unprecedented strain &amp; need immediate resources to weather the current storm. Tonight, the Senate passed a historic emergency relief bill to help Americans as we continue to combat coronavirus. 1/3 https://t.co/puufRh1QAp",,republican,southeast,286,FALSE,48,10,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-20T15:56:25Z,SenatorBurr,"Here is the letter I've submitted to the Senate Ethics Committee following my conversation with the Chairman this morning:
https://t.co/kISUhYrX7t https://t.co/boEaR4G8f8",,republican,southeast,146,FALSE,140,63,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-20T14:28:58Z,SenatorBurr,My statement in response to reports about recent financial disclosures: https://t.co/J4kye5a4ok,,republican,southeast,71,FALSE,1442,699,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-19T22:27:49Z,SenatorBurr,"COVID-19 is a rapidly evolving situation. To know if we’ve been successful in stemming it, we have to keep an accurate accounting of our nation’s response.
 
Purposefully misleading listeners for the sake of a “narrative,” like NPR has done, makes us less safe. 8/",,republican,southeast,264,FALSE,334,101,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-19T22:27:49Z,SenatorBurr,"The message I shared with my constituents is the one public health officials urged all of us to heed as coronavirus spread increased:
 
Be prepared. 7/",,republican,southeast,151,FALSE,203,53,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-19T22:27:48Z,SenatorBurr,"In a press conference on Feb. 26, the President and public health officials urged schools, hospitals, businesses, and families to begin making plans for potential closures, social distancing, and telework: https://t.co/uZCJ51Sy6F 6/ https://t.co/AB19KKfjCb",,republican,southeast,232,FALSE,189,86,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-19T22:27:47Z,SenatorBurr,"Unfortunately, NPR’s journalistic malpractice has raised concerns that Americans weren’t warned about the significant steps we may have to take to stop the coronavirus threat. 

That’s not true. 

From Feb. 25 ➡️ https://t.co/MV6UHiIIgG 5/ https://t.co/ef1hI35X2a",,republican,southeast,239,FALSE,230,86,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-19T22:27:47Z,SenatorBurr,"Like most members of Congress, I address our state society every year. 

That a good thing. That’s what we should be doing. 

Meeting constituents and talking to them about the work we’re doing in D.C. is an important part of our job, especially in times of uncertainty. 4/",,republican,southeast,273,FALSE,171,50,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-19T22:27:47Z,SenatorBurr,"Every state has a state society. They aren’t “secretive” or “high-dollar donor” organizations. They’re great civic institutions that bring people in D.C. together for events, receptions, and lunches.

And they’re open to anyone who wants to get involved. 3/",,republican,southeast,257,FALSE,218,70,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-19T22:27:46Z,SenatorBurr,"This lunch was hosted on Feb. 27 by the North Carolina State Society. It was publicly advertised and widely attended. 

NPR knew, but did not report, that attendees also included many non-members, bipartisan congressional staff, and representatives from the governor’s office. 2/",,republican,southeast,279,FALSE,231,67,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-19T22:27:46Z,SenatorBurr,"In a tabloid-style hit piece today, NPR knowingly and irresponsibly misrepresented a speech I gave last month about the coronavirus threat. 

Let me set the record straight. 1/",,republican,southeast,176,FALSE,1475,556,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-19T16:02:59Z,SenatorBurr,NC 2-1-1 is now available 24/7 as a resource for assistance related to COVID-19. Dial 2-1-1 to get connected to resources in your community and text COVIDNC to 898211 to get alerts on the North Carolina’s COVID-19 updates. https://t.co/RG9km8EaNA,,republican,southeast,139,TRUE,0,520,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-18T22:02:00Z,SenatorBurr,"As #COVID19 continues to develop, we have 2 critical goals: slow the virus’ spread &amp; provide immediate, targeted relief to those impacted. Today, I voted for the 2nd relief package to help families &amp; small businesses during this unprecedented challenge. https://t.co/4hIuKMLCZQ",,republican,southeast,285,FALSE,80,20,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-17T19:49:33Z,SenatorBurr,"NC officials are working day and night to keep our communities safe.
 
Yesterday, the @CDCgov awarded NC $13.8 million to help #StopTheSpread of #COVID19. This funding will help increase our ability to test, identify, and track coronavirus cases throughout the state. https://t.co/Ij1qJnrPlR",,republican,southeast,267,FALSE,26,4,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-16T22:03:46Z,SenatorBurr,"The @WhiteHouse Coronavirus Task Force has issued new guidelines to help slow the spread of #COVID19.
 
The next 15 days are absolutely critical for us to #flattenthecurve.
 
This only works if we all do our part. https://t.co/TXXi6c1EiT",,republican,southeast,213,FALSE,242,97,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-16T17:08:31Z,SenatorBurr,"Help #StoptheSpread of #COVID19NC ! Keeping 6+ feet of distance from others is key.  Also wash hands, use hand sanitizer and cough into your elbow. https://t.co/dCkUZitR1r",,republican,southeast,140,TRUE,0,133,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-15T19:45:23Z,SenatorBurr,"If we want to stop the spread of coronavirus, it’s imperative that low-risk individuals, as well as those that are high-risk, take the following commonsense steps: 
 
☑️Wash your hands with soap and water.
☑️Avoid touching your face.
☑️Avoid crowds and large social gatherings.",,republican,southeast,277,FALSE,41,6,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-15T19:45:23Z,SenatorBurr,Here is a great visual that explains why social distancing is such an important and effective tool to help us #flattenthecurve and slow the spread of COVID-19: https://t.co/0R7b224kBW,,republican,southeast,183,FALSE,85,35,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-11T18:05:38Z,SenatorBurr,"The US is a leader in medical innovation, but we must improve drug affordability. That's why Sen. @MikeCrapo and I introduced the Lower Costs, More Cures Act, which brings together strong solutions to tackle high costs without imposing price controls. https://t.co/J2ALRHsuQi https://t.co/gwZx0ePhmZ",,republican,southeast,275,FALSE,27,7,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-10T19:56:31Z,SenatorBurr,"With today's announcement, make sure you’re staying up-to-date on #COVID19 recommendations from the @CDCgov  and @ncdhhs. I will continue to work with @NC_Governor and state and local public health officials to ensure they have the resources they need to keep NC communities safe. https://t.co/QsrByPf5DK",,republican,southeast,280,FALSE,37,9,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-05T19:17:27Z,SenatorBurr,"Our legislation will modernize the approval process at the FDA to allow diagnostic test developers to keep pace with today’s medical advancements, create tests that discover disease more quickly, and ensure Americans can rely on test results.

Read More ⬇️ https://t.co/uyrlfGxyYH",,republican,southeast,280,FALSE,16,6,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-05T19:17:26Z,SenatorBurr,"As the number and complexity of diagnostic tests grow in the U.S., it’s essential we have a regulatory framework that supports innovation and prepares us for the next generation of products.
 
That’s why today I am introducing the VALID Act with @SenatorBennet. https://t.co/P70yYH6WFB",,republican,southeast,261,FALSE,24,14,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-03T23:47:30Z,SenatorBurr,My statement on the first reported case of coronavirus in North Carolina: https://t.co/v1zZ8SlG26,,republican,southeast,73,FALSE,45,21,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-03-03T22:53:03Z,SenatorBurr,"Nature is not political – it brings people together. Bipartisan support for Congress to fully #FundLWCF is strong and growing. Let’s get this done now! Thank you, @SenatorBurr @SenatorCantwell @SenCoryGardner @Sen_JoeManchin! https://t.co/fVnv8iP270",,republican,southeast,140,TRUE,0,67,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-29T00:10:26Z,SenatorBurr,https://t.co/V8zBVWoP7x,,republican,southeast,0,FALSE,55,12,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-28T17:54:13Z,SenatorBurr,"Thanks to @NOAAFisheries for working with us to allocate over $7.7 million in disaster relief for North Carolina fisheries. 

Read more ⬇ https://t.co/sy80a8afzo",,republican,southeast,137,FALSE,14,5,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-25T22:23:57Z,SenatorBurr,"Proud to have supported 2 bills to bring the U.S. more in line with public opinion &amp; international norms when it comes to protecting life.
 
It’s unfortunate Senate Dems chose to block medical care for babies born alive &amp; a 20-week limit that’s standard in the rest of the world.",,republican,southeast,287,FALSE,281,51,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-13T19:13:12Z,SenatorBurr,"IP theft, corporate sabotage, and market manipulation are part of Huawei's core ethos and reflected in every aspect of how it conducts business. Today's announcement by the @EDNYnews is important in combatting Huawei's state-directed, criminal enterprise. https://t.co/2rMGFYwnIY",,republican,southeast,279,FALSE,565,541,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-10T21:58:31Z,SenatorBurr,Walter Jones had a lasting impact on NC and this country. He was a dedicated public servant who practiced a steadfast commitment to his principles. I can think of no better way to recognize his legacy than by dedicating the Walter B. Jones Jr. Post Office in his hometown. https://t.co/8cMdYKHdv6,,republican,southeast,272,FALSE,57,14,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-10T14:23:47Z,SenatorBurr,"READ my op-ed w/ @SenatorBurr: the US today is better prepared than ever before to face emerging public health threats, like the #coronavirus, in large part due to the work of the Senate health committee, Congress, and the @realDonaldTrump Administration. 
https://t.co/7CyqcwY8WK",,republican,southeast,140,TRUE,0,16,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-07T20:29:59Z,SenatorBurr,"Congress built a strong emergency response framework, designed to be flexible and innovative, so we are not only ready to face the coronavirus today, but new public health threats in the future.
 
Read more: https://t.co/eH344TuPUQ",,republican,southeast,231,FALSE,37,17,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-06T21:03:46Z,SenatorBurr,"Happy Birthday, Sir.  We miss you every day. https://t.co/DpL5odl9nh",,republican,southeast,86,TRUE,0,233,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-06T14:40:15Z,SenatorBurr,"We must continue building on the lessons of 2016 and make sure we have strong response options at the ready.

I hope this Committee’s bipartisan report will help further the public’s understanding of the threats we face and the current Administration’s ability to respond to them.",,republican,southeast,280,FALSE,22,5,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-06T14:40:14Z,SenatorBurr,"Thankfully, today we are in a better position to identify foreign interference efforts and address vulnerabilities Russia and other hostile foreign actors may seek to exploit.",,republican,southeast,175,FALSE,20,4,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-06T14:40:14Z,SenatorBurr,"Many of their concerns were understandable. In navigating them, however, Obama officials made decisions that limited their options, including preventing internal information-sharing and siloing cyber and geopolitical threats.",,republican,southeast,225,FALSE,4,1,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-06T14:40:14Z,SenatorBurr,"Frozen by ‘paralysis of analysis,’ hamstrung by constraints both real and perceived, Obama officials debated courses of action in response to Russian election interference without truly taking one.",,republican,southeast,197,FALSE,6,2,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-06T14:40:13Z,SenatorBurr,"After discovering the existence, if not the full scope, of Russia’s election interference efforts, the Obama Administration struggled to determine an appropriate response.
 
NEW -&gt; Read the 3rd chapter in Senate Intel’s bipartisan Russia investigation: https://t.co/JWKKjDKb1f",,republican,southeast,279,FALSE,58,20,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-05T21:50:38Z,SenatorBurr,"Today I voted to acquit President Trump on both articles of impeachment.
 
Here is my full statement: https://t.co/GSNMPn5lUy",,republican,southeast,101,FALSE,618,99,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-05T03:32:24Z,SenatorBurr,Simply put: Americans are in a better position today than they were 4 years ago thanks to the work of this Administration.,,republican,southeast,122,FALSE,441,82,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-05T03:32:23Z,SenatorBurr,"Today: 

✅ Americans have more economic opportunities than ever before
✅ The Trump Administration has negotiated 4 trade deals in the last year
✅ More than a fifth of the federal judiciary - 187 qualified judges - have been appointed and confirmed",,republican,southeast,247,FALSE,189,34,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-02-05T03:32:23Z,SenatorBurr,"President Trump's address tonight underscored his commitment to delivering commonsense reforms that energize our economy, empower American workers, shape our judiciary, and more. https://t.co/BacTMtR53n",,republican,southeast,178,FALSE,247,31,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-28T22:13:32Z,SenatorBurr,"While the U.S. must consider its own security and economic priorities, I’m committed to working with U.S. officials, the U.K., and other allies as we move forward, including by supporting the development of credible alternatives to Huawei. 2/2

MORE: https://t.co/sKxN4KP0bs",,republican,southeast,274,FALSE,112,40,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-28T22:13:32Z,SenatorBurr,"I’m deeply troubled by the U.K.'s decision to allow Huawei to build components of its 5G network.

The risks Huawei poses are well-documented and impossible to ignore. Once the door is opened, they may also prove impossible to contain. 1/2",,republican,southeast,239,FALSE,837,535,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-27T21:48:32Z,SenatorBurr,"The #2019nCoV outbreak is just one example of why we need to stay vigilant against public health threats.

The Pandemic and All-Hazards Preparedness and Advancing Innovation Act, signed into law last year, will keep America prepared to respond with innovative countermeasures. https://t.co/9GD1zdSjIJ",,republican,southeast,276,FALSE,72,27,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-27T16:42:16Z,SenatorBurr,"We will #NeverForget the horrific atrocities committed during the Holocaust.

On #HolocaustRemembranceDay, we remember those who were liberated from Auschwitz on this day, and we honor the memory of the millions more who were brutally killed. https://t.co/rz9LPnzM1D",,republican,southeast,242,FALSE,69,17,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-23T22:59:26Z,SenatorBurr,"Glad @USDOT is doing something about this. Too many people are fraudulently claiming disability needs to bring any variety of animals on a flight. It’s not fair to those who do need trained service dogs, other passengers, or the airlines. https://t.co/jay0u8LGmW",,republican,southeast,262,FALSE,107,15,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-22T14:25:54Z,SenatorBurr,New profile pic. https://t.co/mvArg4RNar,,republican,southeast,16,FALSE,2866,630,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-20T13:31:00Z,SenatorBurr,"Today we celebrate the legacy of Dr. Martin Luther King, Jr.
 
Dr. King’s life’s work was the undaunted pursuit of justice, fairness, and equality.
 
It’s work that we strive to continue today, and that we can honor by serving our communities. #MLKDay https://t.co/TA7tuoulKp",,republican,southeast,251,FALSE,100,16,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-16T17:56:53Z,SenatorBurr,"I was proud to support this landmark trade deal, and I applaud President Trump for negotiating a deal that puts America's and NC's interests first. https://t.co/DJ4rn5t9fI",,republican,southeast,171,FALSE,42,10,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-16T17:56:53Z,SenatorBurr,"Congress's passage of the USMCA is long-awaited and welcome news for NC's farmers and manufacturers.
 
NC small businesses owners, workers, and farmers rely on free and fair trade to grow their operations, provide for their families, and create more jobs. https://t.co/6oA3SEPdUm",,republican,southeast,255,FALSE,143,39,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-14T20:49:34Z,SenatorBurr,"More great news for NC: The Army Corps of Engineers announced an additional $15M investment in river basin and beach studies throughout Eastern NC.
 
These studies will give us valuable information on better preventing and mitigating future storm damage.
 
https://t.co/4dhAu0Tkpc",,republican,southeast,280,FALSE,50,7,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-13T19:46:30Z,SenatorBurr,"The Army Corps of Engineers just announced another $281M to reduce storm damage in NC.
 
So far in 2020:
💲237M to Surf City/N. Topsail Beach
💲44.5M to Carteret County
💲39.6M to Princeville
 
These projects will go a long way in protecting Eastern NC communities.",,republican,southeast,262,FALSE,84,24,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-10T20:05:25Z,SenatorBurr,I toured Princeville with Mayor Jones after Hurricane Matthew. It was clear then we needed better infrastructure in place to reduce future storm damage. The Army Corps’ announcement that this is finally happening is very welcome news. https://t.co/rhPXNjBskX,,republican,southeast,258,FALSE,19,3,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-10T20:05:25Z,SenatorBurr,"Great story from @ap on the nearly $40M going to Princeville, N.C. to elevate highways and install new levees after recent devastating hurricanes: https://t.co/PMGs8uYvVc",,republican,southeast,170,FALSE,38,5,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-09T23:28:58Z,SenatorBurr,"The Army Corps of Engineers just announced nearly $40M going to Princeville to elevate highways and install levees after recent hurricanes.
 
I’m glad to see the Administration is prioritizing this critical project: https://t.co/IBH26HlCH7",,republican,southeast,239,FALSE,36,5,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-09T20:14:26Z,SenatorBurr,"On #LawEnforcementAppreciationDay, I want to extend my deepest thanks to all our men and women in law enforcement for their continued commitment to keeping our communities and families safe. https://t.co/dSl9yNbZ2i",,republican,southeast,190,FALSE,90,11,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-03T18:58:31Z,SenatorBurr,"Iran and the Iranian people can now turn away from Soleimani’s murderous adventurism, redirect the Quds Force’s money into Iran’s economy, bring home the troops Soleimani sent abroad, and move forward toward building a more peaceful region. 4/4",,republican,southeast,244,FALSE,77,14,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-03T18:58:31Z,SenatorBurr,"Soleimani is also responsible in part for Iran’s current economic strife, as he put his violent campaigns and the enrichment of the corrupt Quds Force ahead of the interests of the Iranian people. 3/4",,republican,southeast,200,FALSE,61,15,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-03T18:58:30Z,SenatorBurr,"Under Soleimani, Iran has become the single most destabilizing force in the Middle East and an exporter of tyranny throughout the region. 

The blood of hundreds of thousands of innocent Iraqis, Yemenis, Syrians, Israelis, and countless others is on his hands. 2/4",,republican,southeast,264,FALSE,36,13,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2020-01-03T18:58:30Z,SenatorBurr,"Qassem Soleimani was the personification of a state sponsor of terrorism. 

At his direction, hundreds of American servicemen were killed and thousands more injured. 

At his urging, U.S. allies were attacked repeatedly and undermined by Iran’s Quds Force and their proxies. 1/4",,republican,southeast,278,FALSE,225,61,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-25T12:00:00Z,SenatorBurr,"“Then the angel said to them, ‘Do not be afraid, for behold, I bring you good tidings of great joy which will be to all people. For there is born to you this day in the city of David a Savior, who is Christ the Lord.’”
 
Luke 2:10-11",,republican,southeast,233,FALSE,328,37,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-24T20:00:00Z,SenatorBurr,"From me and mine, to you and yours! https://t.co/HotWwX3vxA",,republican,southeast,35,FALSE,100,3,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-22T19:01:00Z,SenatorBurr,Happy Hanukkah! Brooke and I wish everyone celebrating a blessed holiday season. https://t.co/APwgVrxcKT,,republican,southeast,80,FALSE,38,5,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-20T17:47:42Z,SenatorBurr,"And North Carolinians continue to benefit from a pro-growth tax system. Over the past year, average personal income in N.C. increased by more than 5%. 2/2",,republican,southeast,154,FALSE,28,4,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-20T17:47:41Z,SenatorBurr,"It’s been nearly 2 years since President Trump’s tax reform package became law.
 
That’s 2 years that Americans have been able to keep more of their hard-earned paychecks, provide for their families and their future, and participate in our growing economy.  1/2 https://t.co/GqsLIYZJdJ",,republican,southeast,261,FALSE,86,17,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-19T22:24:44Z,SenatorBurr,"This funding is important - not only because it gives states more resources, but because it reflects an increased focus on protecting our election infrastructure. I’m proud of the role the Senate Intel Committee has played in highlighting this critical issue.",,republican,southeast,259,FALSE,37,6,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-19T22:24:44Z,SenatorBurr,"The Senate just approved another $425 million to strengthen election security ahead of the 2020 elections.
 
That makes $805 million sent to states for election security improvements since 2016.⬇️
https://t.co/S0HURKnT57",,republican,southeast,220,FALSE,62,17,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-19T20:07:45Z,SenatorBurr,"Earlier this year, Congress renewed #PAHPA to ensure America remains vigilant against the public health threats we face in the 21st century
 
I’m proud that the emergency response framework we helped build more than a decade ago is stronger than ever. 2/2",,republican,southeast,255,FALSE,16,2,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-19T20:07:44Z,SenatorBurr,"In 2006, Sen. Ted Kennedy and I worked across the aisle to craft a bill that would strengthen America’s defenses against pandemics and bioterrorism.
 
Today is the 13th anniversary of the Pandemic and All-Hazards Preparedness Act (#PAHPA) being signed into law. 1/2",,republican,southeast,265,FALSE,36,9,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-17T21:07:00Z,SenatorBurr,"#WrightBrothersDay commemorates the first successful flight of a manned, engine-powered aircraft – and the two men who changed history at Kitty Hawk, N.C. with their persistence and ingenuity. North Carolina will always be proud to be #FirstInFlight. https://t.co/L7xU5UEf3V",,republican,southeast,250,FALSE,52,8,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-17T20:27:21Z,SenatorBurr,"The Senate just passed a significant boost for our Armed Forces. The #FY20NDAA will:
 
✔️Invest in our Intel Community
✔️Rebuild NC military bases damaged by hurricanes
✔️Modernize our military readiness programs
✔️Provide a 3.1% pay raise to our troops
 
https://t.co/4bBisGbnA8 https://t.co/L2DNYrodQR",,republican,southeast,279,FALSE,76,17,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-12T20:36:13Z,SenatorBurr,"Great news: HELP Committee just passed my bipartisan bill to help states meet work requirements for child care employees to better safeguard our children.
 
Next step: The Senate floor.
 
Find out more about this commonsense legislation here: https://t.co/Hkjm7NZfmT",,republican,southeast,266,FALSE,21,5,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-11T17:36:43Z,SenatorBurr,"I was deeply saddened this week by the news about Pete Frates.
 
Pete was a leader, a fighter, and a fierce advocate for #ALS research. He was also a beloved husband, father, and son.
 
His legacy will live on as we continue fighting for a cure for this devastating disease. https://t.co/cz96OXsXoN",,republican,southeast,274,FALSE,36,7,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-10T22:58:03Z,SenatorBurr,"The U.S. House of Representatives just passed the #FUTUREAct that includes an amendment Sen @PattyMurray and I introduced to permanently fund #HBCUs and simplify the #FAFSA. 

https://t.co/Zg0aCQ69nX",,republican,southeast,140,TRUE,0,54,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-09T22:21:48Z,SenatorBurr,"Inspector Horowitz’s report is long and detailed, and I’m reviewing it carefully. I look forward to releasing the Senate Intelligence Committee’s counterintelligence report, which will have more to say on these topics.",,republican,southeast,218,FALSE,207,39,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-07T14:33:28Z,SenatorBurr,"Even now, 78 years later, December 7, 1941 is still a date that lives in infamy.
 
Following the attack on Pearl Harbor, a generation of Americans rose to meet the challenge of their time: to defend freedom from tyranny and win the war that came to them. https://t.co/6fpmNxCpd2",,republican,southeast,254,FALSE,258,55,"Winston-Salem, NC",172531,860,3524,3983
